"","player_name","position","date_of_birth","age","nationality","club_name","league_name","season","year","first_name","second_name","goals_scored","assists","total_points","minutes.played","goals_conceded","creativity","influence","threat","bonus","bps","ict_index","clean_sheets","red_cards","yellow_cards","selected_by_percent","now_cost","position_index","fpl_to_game"
"334","Mohamed Diamé","Central Midfield","1987-06-14T00:00:00Z",31,"Senegal","Newcastle United","Premier League","2018/2019",2018,"Mohamed","Diamé",0,0,56,2162,32,82.9,310.8,204,0,213,60,7,0,3,0.1,48,"3",2.33117483811286
"335","Sean Longstaff","Central Midfield","1997-10-30T00:00:00Z",21,"England","Newcastle United","Premier League","2018/2019",2018,"Sean","Longstaff",1,1,26,686,9,71.8,130.4,106,1,117,30.9,3,0,2,0,45,"3",3.41107871720117
"336","Matt Ritchie","Right Midfield","1989-09-10T00:00:00Z",29,"Scotland","Newcastle United","Premier League","2018/2019",2018,"Matt","Ritchie",2,8,110,2927,40,973.8,712.4,448,7,504,213.6,10,0,9,0.6,58,"3",3.38230269900922
"337","Miguel Almirón","Attacking Midfield","1994-02-10T00:00:00Z",25,"Paraguay","Newcastle United","Premier League","2018/2019",2018,"Miguel","Almirón",0,2,28,758,11,189.8,121.4,235,0,107,54.6,3,0,0,0.2,60,"4",3.3245382585752
"338","Christian Atsu","Left Winger","1992-01-10T00:00:00Z",27,"Ghana","Newcastle United","Premier League","2018/2019",2018,"Christian","Atsu",1,1,55,1481,18,273,218.8,331,0,175,82.3,6,0,2,0.1,51,"4",3.34233625928427
"339","Jacob Murphy","Right Winger","1995-02-24T00:00:00Z",24,"England","Newcastle United","Premier League","2018/2019",2018,"Jacob","Murphy",0,1,16,296,8,31.1,53.6,22,0,50,10.7,1,0,0,0,47,"4",4.86486486486486
"340","Ayoze Pérez","Second Striker","1993-07-29T00:00:00Z",25,"Spain","Newcastle United","Premier League","2018/2019",2018,"Ayoze","Pérez",12,2,141,2916,35,585.6,783.6,954,19,541,232.1,11,0,2,3.4,61,"5",4.35185185185185
"341","Dwight Gayle","Centre-Forward","1990-10-17T00:00:00Z",28,"England","Newcastle United","Premier League","2018/2019",2018,"Dwight","Gayle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,60,"5",NA
"342","Yoshinori Muto","Centre-Forward","1992-07-15T00:00:00Z",26,"Japan","Newcastle United","Premier League","2018/2019",2018,"Yoshinori","Muto",1,0,24,514,10,66.8,71.8,140,0,65,27.4,1,0,1,0.1,56,"5",4.20233463035019
"343","Ben Foster","Goalkeeper","1983-04-03T00:00:00Z",36,"England","Watford FC","Premier League","2018/2019",2018,"Ben","Foster",0,0,129,3420,59,50,988,1,11,703,104.1,7,0,1,8.5,46,"1",3.39473684210526
"344","Heurelho Gomes","Goalkeeper","1981-02-15T00:00:00Z",38,"Brazil","Watford FC","Premier League","2018/2019",2018,"Heurelho","Gomes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,42,"1",NA
"345","Pontus Dahlberg","Goalkeeper","1999-01-21T00:00:00Z",20,"Sweden","Watford FC","Premier League","2018/2019",2018,"Pontus","Dahlberg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,43,"1",NA
"346","Christian Kabasele","Centre-Back","1991-02-24T00:00:00Z",28,"Belgium","Watford FC","Premier League","2018/2019",2018,"Christian","Kabasele",0,0,36,1584,29,24,355.2,189,1,212,56.7,3,1,2,0.3,44,"2",2.04545454545455
"347","Sebastian Prödl","Centre-Back","1987-06-21T00:00:00Z",31,"Austria","Watford FC","Premier League","2018/2019",2018,"Sebastian","Prödl",0,0,1,13,0,0,0,0,0,2,0,0,0,0,0.1,42,"2",6.92307692307692
"348","Craig Cathcart","Centre-Back","1989-02-06T00:00:00Z",30,"Northern Ireland","Watford FC","Premier League","2018/2019",2018,"Craig","Cathcart",3,0,93,3095,54,25.5,719.6,262,5,552,100.8,6,0,2,3.2,45,"2",2.70436187399031
"349","Miguel Britos","Centre-Back","1985-07-17T00:00:00Z",33,"Uruguay","Watford FC","Premier League","2018/2019",2018,"Miguel","Britos",0,0,3,184,5,0.3,28.4,0,0,22,2.9,0,0,0,0,43,"2",1.46739130434783
"350","Adrian Mariappa","Centre-Back","1986-10-03T00:00:00Z",32,"Jamaica","Watford FC","Premier League","2018/2019",2018,"Adrian","Mariappa",0,0,57,1924,32,61.9,404.6,79,2,334,54.5,5,0,3,0.6,42,"2",2.66632016632017
"351","Adam Masina","Left-Back","1994-01-02T00:00:00Z",25,"Italy","Watford FC","Premier League","2018/2019",2018,"Adam","Masina",0,1,26,1002,20,70.8,201,27,1,165,30.1,2,0,5,0.1,43,"2",2.33532934131737
"352","José Holebas","Left-Back","1984-06-27T00:00:00Z",34,"Greece","Watford FC","Premier League","2018/2019",2018,"José","Holebas",3,7,93,2392,41,598.2,642.4,164,10,437,140.6,5,1,12,7.9,48,"2",3.49916387959866
"353","Daryl Janmaat","Right-Back","1989-07-22T00:00:00Z",29,"Netherlands","Watford FC","Premier League","2018/2019",2018,"Daryl","Janmaat",0,2,50,1520,22,212.2,346.2,118,6,274,67.8,3,0,3,0.4,49,"2",2.96052631578947
"354","Marc Navarro","Right-Back","1995-07-02T00:00:00Z",23,"Spain","Watford FC","Premier League","2018/2019",2018,"Marc","Navarro",0,0,2,84,3,5.3,16,2,0,12,2.3,0,0,0,0,42,"2",2.14285714285714
"355","Nathaniel Chalobah","Defensive Midfield","1994-12-12T00:00:00Z",24,"England","Watford FC","Premier League","2018/2019",2018,"Nathaniel","Chalobah",0,0,10,265,7,20.2,35.6,31,0,42,8.8,0,0,2,0.1,44,"3",3.39622641509434
"356","Abdoulaye Doucouré","Central Midfield","1993-01-01T00:00:00Z",26,"France","Watford FC","Premier League","2018/2019",2018,"Abdoulaye","Doucouré",5,7,124,3061,56,544.1,735.6,709,14,550,198.9,5,0,7,2.8,58,"3",3.64586736360666
"357","Will Hughes","Central Midfield","1995-04-17T00:00:00Z",24,"England","Watford FC","Premier League","2018/2019",2018,"Will","Hughes",2,4,87,2419,39,416,429.2,451,5,320,129.6,7,0,5,0.7,49,"3",3.23687474162877
"358","Tom Cleverley","Central Midfield","1989-08-12T00:00:00Z",29,"England","Watford FC","Premier League","2018/2019",2018,"Tom","Cleverley",1,0,25,470,7,33.4,97.4,40,2,87,17.2,3,0,2,0,50,"3",4.78723404255319
"359","Domingos Quina","Central Midfield","1999-11-18T00:00:00Z",19,"Portugal","Watford FC","Premier League","2018/2019",2018,"Domingos","Quina",1,0,17,334,5,40.2,69,22,2,68,13.1,0,0,0,0.1,44,"3",4.58083832335329
"360","Roberto Pereyra","Left Midfield","1991-01-07T00:00:00Z",28,"Argentina","Watford FC","Premier League","2018/2019",2018,"Roberto","Pereyra",6,4,122,2817,53,512.7,458.4,744,13,432,171.8,6,0,3,8,59,"3",3.89776357827476
"361","Ken Sema","Left Midfield","1993-09-30T00:00:00Z",25,"Sweden","Watford FC","Premier League","2018/2019",2018,"Ken","Sema",1,2,37,747,9,112.7,128.6,169,1,91,40.8,3,0,1,0.1,46,"3",4.4578313253012
"362","Gerard Deulofeu","Right Winger","1994-03-13T00:00:00Z",25,"Spain","Watford FC","Premier League","2018/2019",2018,"Gerard","Deulofeu",10,5,133,2064,29,455.6,549.2,856,10,344,185.6,9,0,3,7.2,57,"4",5.79941860465116
"363","Andre Gray","Centre-Forward","1991-06-26T00:00:00Z",27,"England","Watford FC","Premier League","2018/2019",2018,"Andre","Gray",7,2,83,1352,23,183.9,331.8,620,10,254,112.8,4,0,2,1.9,59,"5",5.52514792899408
"364","Troy Deeney","Centre-Forward","1988-06-29T00:00:00Z",30,"England","Watford FC","Premier League","2018/2019",2018,"Troy","Deeney",9,5,116,2542,44,549.5,607.4,1019,13,411,216.9,5,1,4,3.7,58,"5",4.10700236034618
"365","Adalberto Peñaranda","Centre-Forward","1997-05-31T00:00:00Z",22,"Venezuela","Watford FC","Premier League","2018/2019",2018,"Adalberto","Peñaranda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"5",NA
"366","Jerome Sinclair","Centre-Forward","1996-09-20T00:00:00Z",22,"England","Watford FC","Premier League","2018/2019",2018,"Jerome","Sinclair",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,44,"5",NA
"367","Nick Pope","Goalkeeper","1992-04-19T00:00:00Z",27,"England","Burnley FC","Premier League","2018/2019",2018,"Nick","Pope",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,48,"1",NA
"368","Joe Hart","Goalkeeper","1987-04-19T00:00:00Z",32,"England","Burnley FC","Premier League","2018/2019",2018,"Joe","Hart",0,0,69,1710,41,10.1,594.6,0,7,378,60.3,4,0,0,4.4,42,"1",3.63157894736842
"369","Tom Heaton","Goalkeeper","1986-04-15T00:00:00Z",33,"England","Burnley FC","Premier League","2018/2019",2018,"Tom","Heaton",0,0,58,1710,27,20.1,442.8,4,4,323,46.6,4,0,3,0.5,48,"1",3.05263157894737
"370","Anders Lindegaard","Goalkeeper","1984-04-13T00:00:00Z",35,"Denmark","Burnley FC","Premier League","2018/2019",2018,"Anders","Lindegaard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,43,"1",NA
"371","James Tarkowski","Centre-Back","1992-11-19T00:00:00Z",26,"England","Burnley FC","Premier League","2018/2019",2018,"James","Tarkowski",3,2,97,3086,63,69.8,1023.2,450,7,524,154.5,7,0,8,4.2,47,"2",2.82890473104342
"372","Ben Gibson","Centre-Back","1993-01-15T00:00:00Z",26,"England","Burnley FC","Premier League","2018/2019",2018,"Ben","Gibson",1,0,6,62,3,0.4,42.4,33,0,17,7.6,0,0,1,0.1,48,"2",8.70967741935484
"373","Ben Mee","Centre-Back","1989-09-21T00:00:00Z",29,"England","Burnley FC","Premier League","2018/2019",2018,"Ben","Mee",0,2,81,3420,68,113.8,885.4,238,5,572,123.9,8,0,9,1.6,46,"2",2.13157894736842
"374","Kevin Long","Centre-Back","1990-08-18T00:00:00Z",28,"Ireland","Burnley FC","Premier League","2018/2019",2018,"Kevin","Long",0,1,16,513,9,11.6,147.8,8,0,101,16.8,1,0,0,0.3,41,"2",2.80701754385965
"375","Charlie Taylor","Left-Back","1993-09-18T00:00:00Z",25,"England","Burnley FC","Premier League","2018/2019",2018,"Charlie","Taylor",0,1,82,3240,64,268.5,649.4,30,2,505,94.9,7,0,2,0.5,44,"2",2.27777777777778
"376","Stephen Ward","Left-Back","1985-08-20T00:00:00Z",33,"Ireland","Burnley FC","Premier League","2018/2019",2018,"Stephen","Ward",0,0,7,228,6,17.2,48.4,19,0,44,8.5,1,0,1,0.5,47,"2",2.76315789473684
"377","Matthew Lowton","Right-Back","1989-06-09T00:00:00Z",30,"England","Burnley FC","Premier League","2018/2019",2018,"Matthew","Lowton",0,0,34,1748,41,158.6,338,48,1,269,54.6,4,0,7,0.2,46,"2",1.75057208237986
"378","Phil Bardsley","Right-Back","1985-06-28T00:00:00Z",33,"Scotland","Burnley FC","Premier League","2018/2019",2018,"Phil","Bardsley",0,0,33,1670,27,139.6,267.8,66,0,224,47.4,4,0,9,0.1,42,"2",1.77844311377246
"379","Jack Cork","Defensive Midfield","1989-06-25T00:00:00Z",29,"England","Burnley FC","Premier League","2018/2019",2018,"Jack","Cork",1,2,87,3312,63,309.7,491.4,240,0,446,104.3,8,0,6,0.5,46,"3",2.36413043478261
"380","Ashley Westwood","Defensive Midfield","1990-04-01T00:00:00Z",29,"England","Burnley FC","Premier League","2018/2019",2018,"Ashley","Westwood",2,8,111,2821,55,643.1,623,253,10,518,152.3,7,0,5,3.1,46,"3",3.54129741226515
"381","Jeff Hendrick","Central Midfield","1992-01-31T00:00:00Z",27,"Ireland","Burnley FC","Premier League","2018/2019",2018,"Jeff","Hendrick",2,2,73,2058,44,205.3,233.8,269,3,243,70.6,4,0,4,0.2,52,"3",3.19241982507289
"382","Steven Defour","Central Midfield","1988-04-15T00:00:00Z",31,"Belgium","Burnley FC","Premier League","2018/2019",2018,"Steven","Defour",0,0,10,449,14,36.6,61.4,0,0,70,9.9,0,0,0,0,53,"3",2.00445434298441
"383","Robbie Brady","Left Midfield","1992-01-14T00:00:00Z",27,"Ireland","Burnley FC","Premier League","2018/2019",2018,"Robbie","Brady",0,1,20,714,17,194.1,102,85,0,77,38.2,1,1,3,0,54,"3",2.52100840336134
"384","Dwight McNeil","Left Winger","1999-11-22T00:00:00Z",19,"England","Burnley FC","Premier League","2018/2019",2018,"Dwight","McNeil",3,4,75,1590,25,442.8,405.2,279,6,305,112.5,5,0,2,0.8,44,"4",4.24528301886792
"385","Johann Berg Gudmundsson","Right Winger","1990-10-27T00:00:00Z",28,"Iceland","Burnley FC","Premier League","2018/2019",2018,"Johann Berg","Gudmundsson",3,7,92,1743,39,574.1,456.2,380,6,339,141.1,5,0,2,1,55,"4",4.75043029259897
"386","Aaron Lennon","Right Winger","1987-04-16T00:00:00Z",32,"England","Burnley FC","Premier League","2018/2019",2018,"Aaron","Lennon",1,1,41,1214,22,121.2,151.6,108,2,133,38,3,0,1,0.3,49,"4",3.03953871499176
"387","Chris Wood","Centre-Forward","1991-12-07T00:00:00Z",27,"New Zealand","Burnley FC","Premier League","2018/2019",2018,"Chris","Wood",10,3,131,2580,49,310.3,475.8,911,17,379,167.9,7,0,2,1.4,63,"5",4.56976744186047
"388","Matej Vydra","Centre-Forward","1992-05-01T00:00:00Z",27,"Czech Republic","Burnley FC","Premier League","2018/2019",2018,"Matej","Vydra",1,1,21,310,7,33.7,70.4,114,0,61,21.4,0,0,1,0,56,"5",6.09677419354839
"389","Ashley Barnes","Centre-Forward","1989-10-30T00:00:00Z",29,"England","Burnley FC","Premier League","2018/2019",2018,"Ashley","Barnes",12,3,122,2378,41,309.9,581.2,1042,13,394,192.9,7,0,8,2.1,56,"5",4.61732548359966
"390","Nahki Wells","Centre-Forward","1990-06-01T00:00:00Z",29,"Bermuda","Burnley FC","Premier League","2018/2019",2018,"Nahki","Wells",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,45,"5",NA
"391","Peter Crouch","Centre-Forward","1981-01-30T00:00:00Z",38,"England","Burnley FC","Premier League","2018/2019",2018,"Peter","Crouch",0,1,8,86,3,1.6,7.6,115,0,24,12.3,0,0,1,0.9,44,"5",8.37209302325581
"392","Mathew Ryan","Goalkeeper","1992-04-08T00:00:00Z",27,"Australia","Brighton & Hove Albion","Premier League","2018/2019",2018,"Mathew","Ryan",0,0,104,3060,55,0,707,0,11,547,70.9,6,0,2,4.9,44,"1",3.05882352941176
"393","David Button","Goalkeeper","1989-02-27T00:00:00Z",30,"England","Brighton & Hove Albion","Premier League","2018/2019",2018,"David","Button",0,0,15,360,5,0,89.2,0,2,76,8.9,1,0,0,2.3,40,"1",3.75
"394","Jason Steele","Goalkeeper","1990-08-18T00:00:00Z",28,"England","Brighton & Hove Albion","Premier League","2018/2019",2018,"Jason","Steele",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,39,"1",NA
"395","Shane Duffy","Centre-Back","1992-01-01T00:00:00Z",27,"Ireland","Brighton & Hove Albion","Premier League","2018/2019",2018,"Shane","Duffy",5,2,115,3087,55,84.1,1024.4,499,9,582,160.9,7,1,4,8.1,47,"2",3.35276967930029
"396","Lewis Dunk","Centre-Back","1991-11-21T00:00:00Z",27,"England","Brighton & Hove Albion","Premier League","2018/2019",2018,"Lewis","Dunk",2,1,91,3151,56,132.9,805.8,245,6,573,118.7,7,1,5,3.4,44,"2",2.59917486512218
"397","Dan Burn","Centre-Back","1992-05-09T00:00:00Z",27,"England","Brighton & Hove Albion","Premier League","2018/2019",2018,"Dan","Burn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,"2",NA
"398","Leon Balogun","Centre-Back","1988-06-28T00:00:00Z",30,"Nigeria","Brighton & Hove Albion","Premier League","2018/2019",2018,"Leon","Balogun",1,0,15,591,10,1.1,134,27,0,86,16.2,0,0,2,0.1,42,"2",2.28426395939086
"399","Gaëtan Bong","Left-Back","1988-04-25T00:00:00Z",31,"Cameroon","Brighton & Hove Albion","Premier League","2018/2019",2018,"Gaëtan","Bong",0,0,48,1805,34,153.3,220,8,0,254,38,5,0,0,0.1,44,"2",2.39335180055402
"400","Martín Montoya","Right-Back","1991-04-14T00:00:00Z",28,"Spain","Brighton & Hove Albion","Premier League","2018/2019",2018,"Martín","Montoya",0,1,45,2166,41,289.2,437.6,58,1,351,78.6,3,0,4,0.2,43,"2",1.86980609418283
"401","Bruno Saltor Grau","Right-Back","1980-10-01T00:00:00Z",38,"Spain","Brighton & Hove Albion","Premier League","2018/2019",2018,"Bruno","Saltor Grau",0,1,46,1131,17,102,181.6,14,7,229,29.8,4,0,2,0.3,44,"2",3.6604774535809
"402","Yves Bissouma","Central Midfield","1996-08-30T00:00:00Z",22,"Mali","Brighton & Hove Albion","Premier League","2018/2019",2018,"Yves","Bissouma",0,0,43,1764,32,213,253.4,201,0,170,66.8,3,0,5,0,46,"3",2.19387755102041
"403","Davy Pröpper","Central Midfield","1991-09-02T00:00:00Z",27,"Netherlands","Brighton & Hove Albion","Premier League","2018/2019",2018,"Davy","Pröpper",1,1,72,2546,45,279.1,389.2,121,3,351,79.2,4,0,2,0.2,48,"3",2.5451688923802
"404","Dale Stephens","Central Midfield","1989-12-12T00:00:00Z",29,"England","Brighton & Hove Albion","Premier League","2018/2019",2018,"Dale","Stephens",1,1,65,2484,46,249.3,498.2,88,4,404,83.6,5,1,6,3,43,"3",2.35507246376812
"405","Beram Kayal","Central Midfield","1988-05-02T00:00:00Z",31,"Israel","Brighton & Hove Albion","Premier League","2018/2019",2018,"Beram","Kayal",1,1,36,935,17,59.3,224,53,0,136,33.6,4,0,4,0.3,44,"3",3.46524064171123
"406","Pascal Groß","Attacking Midfield","1991-06-15T00:00:00Z",27,"Germany","Brighton & Hove Albion","Premier League","2018/2019",2018,"Pascal","Groß",3,3,80,1864,31,815.3,456,344,12,347,161.7,3,0,1,1.5,67,"4",3.86266094420601
"407","Alireza Jahanbakhsh","Right Winger","1993-08-11T00:00:00Z",25,"Iran","Brighton & Hove Albion","Premier League","2018/2019",2018,"Alireza","Jahanbakhsh",0,0,33,1014,16,104,94.4,162,0,61,35.5,5,0,2,0.6,67,"4",2.92899408284024
"408","Anthony Knockaert","Right Winger","1991-11-20T00:00:00Z",27,"France","Brighton & Hove Albion","Premier League","2018/2019",2018,"Anthony","Knockaert",2,6,74,1828,41,580.8,389.6,345,2,293,131.4,3,1,4,0.5,52,"4",3.64332603938731
"409","Jürgen Locadia","Centre-Forward","1993-11-07T00:00:00Z",25,"Netherlands","Brighton & Hove Albion","Premier League","2018/2019",2018,"Jürgen","Locadia",2,0,52,1225,21,190.8,154.4,356,6,155,69.7,3,0,1,0.3,53,"5",3.82040816326531
"410","Florin Andone","Centre-Forward","1993-04-11T00:00:00Z",26,"Romania","Brighton & Hove Albion","Premier League","2018/2019",2018,"Florin","Andone",3,0,38,866,14,48.6,147.2,361,2,74,54.9,2,0,5,0.2,50,"5",3.94919168591224
"411","Glenn Murray","Centre-Forward","1983-09-25T00:00:00Z",35,"England","Brighton & Hove Albion","Premier League","2018/2019",2018,"Glenn","Murray",13,1,129,2501,45,190,478,835,16,337,148.1,4,0,5,2.8,61,"5",4.6421431427429
"412","Tomer Hemed","Centre-Forward","1987-05-02T00:00:00Z",32,"Israel","Brighton & Hove Albion","Premier League","2018/2019",2018,"Tomer","Hemed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,49,"5",NA
"413","Jonas Lössl","Goalkeeper","1989-02-01T00:00:00Z",30,"Denmark","Huddersfield Town","Premier League","2018/2019",2018,"Jonas","Lössl",0,1,99,2777,54,40.3,764.2,4,9,541,80.7,5,0,1,1.5,44,"1",3.20849837954627
"414","Ben Hamer","Goalkeeper","1987-11-20T00:00:00Z",31,"England","Huddersfield Town","Premier League","2018/2019",2018,"Ben","Hamer",0,0,9,552,21,0,158,0,0,98,15.7,0,0,0,5.3,39,"1",1.46739130434783
"415","Joel Coleman","Goalkeeper","1995-09-26T00:00:00Z",23,"England","Huddersfield Town","Premier League","2018/2019",2018,"Joel","Coleman",0,0,2,90,1,0,14.8,0,0,13,1.5,0,0,0,0,40,"1",2
"416","Ryan Schofield","Goalkeeper","1999-12-11T00:00:00Z",19,"England","Huddersfield Town","Premier League","2018/2019",2018,"Ryan","Schofield",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,40,"1",NA
"417","Terence Kongolo","Centre-Back","1994-02-14T00:00:00Z",25,"Netherlands","Huddersfield Town","Premier League","2018/2019",2018,"Terence","Kongolo",1,1,60,2716,65,138.5,581,160,4,429,88.1,4,0,4,0.2,43,"2",1.98821796759941
"418","Christopher Schindler","Centre-Back","1990-04-29T00:00:00Z",29,"Germany","Huddersfield Town","Premier League","2018/2019",2018,"Christopher","Schindler",1,1,76,3260,72,35.8,679.4,169,7,517,88.7,5,1,4,2,42,"2",2.09815950920245
"419","Mathias Jorgensen","Centre-Back","1990-04-23T00:00:00Z",29,"Denmark","Huddersfield Town","Premier League","2018/2019",2018,"Mathias","Jorgensen",3,1,67,2147,38,103.7,544.2,169,4,402,81.9,3,0,6,2.3,44,"2",2.8085700978109
"420","Chris Löwe","Left-Back","1989-04-16T00:00:00Z",30,"Germany","Huddersfield Town","Premier League","2018/2019",2018,"Chris","Löwe",0,4,49,2052,55,379.9,325.8,183,6,313,88.8,1,0,2,0.1,44,"2",2.14912280701754
"421","Erik Durm","Left-Back","1992-05-12T00:00:00Z",27,"Germany","Huddersfield Town","Premier League","2018/2019",2018,"Erik","Durm",0,1,49,2049,45,209.2,281.8,114,2,297,60.7,3,0,0,0.1,44,"2",2.15226939970717
"422","Florent Hadergjonaj","Right-Back","1994-07-31T00:00:00Z",24,"Kosovo","Huddersfield Town","Premier League","2018/2019",2018,"Florent","Hadergjonaj",0,0,50,1837,36,395.7,286.8,80,1,307,76.2,4,0,1,0.1,43,"2",2.44964616222101
"423","Danny Williams","Defensive Midfield","1989-03-08T00:00:00Z",30,"United States","Huddersfield Town","Premier League","2018/2019",2018,"Danny","Williams",0,0,6,94,1,11.4,8.6,1,0,12,2,1,0,1,0,45,"3",5.74468085106383
"424","Aaron Mooy","Central Midfield","1990-09-15T00:00:00Z",28,"Australia","Huddersfield Town","Premier League","2018/2019",2018,"Aaron","Mooy",3,1,76,2326,48,725.2,510.8,359,5,411,159.7,3,0,4,1,50,"3",2.94067067927773
"425","Philip Billing","Central Midfield","1996-06-11T00:00:00Z",23,"Denmark","Huddersfield Town","Premier League","2018/2019",2018,"Philip","Billing",2,0,63,2187,43,341,494.6,375,4,317,121.3,5,0,7,1,45,"3",2.59259259259259
"426","Jonathan Hogg","Central Midfield","1988-12-06T00:00:00Z",30,"England","Huddersfield Town","Premier League","2018/2019",2018,"Jonathan","Hogg",0,1,54,2369,44,271.1,390.4,70,3,326,72.5,5,1,8,0.2,44,"3",2.05149852258337
"427","Juninho Bacuna","Central Midfield","1997-08-07T00:00:00Z",21,"Netherlands","Huddersfield Town","Premier League","2018/2019",2018,"Juninho","Bacuna",1,0,39,1410,37,278.8,246.4,131,1,179,65.9,0,0,4,0.4,42,"3",2.48936170212766
"428","Alex Pritchard","Attacking Midfield","1993-05-03T00:00:00Z",26,"England","Huddersfield Town","Premier League","2018/2019",2018,"Alex","Pritchard",2,0,69,2079,40,497.9,297.4,546,2,251,134,7,0,2,0.1,48,"4",2.98701298701299
"429","Jason Puncheon","Attacking Midfield","1986-06-26T00:00:00Z",32,"England","Huddersfield Town","Premier League","2018/2019",2018,"Jason","Puncheon",0,0,15,392,9,79.9,43.6,39,0,50,16.3,1,0,1,1,41,"4",3.44387755102041
"430","Abdelhamid Sabiri","Attacking Midfield","1996-11-28T00:00:00Z",22,"Germany","Huddersfield Town","Premier League","2018/2019",2018,"Abdelhamid","Sabiri",0,0,2,48,3,0.5,4.2,2,0,6,0.7,0,0,0,0,43,"4",3.75
"431","Rajiv van La Parra","Left Winger","1991-06-04T00:00:00Z",28,"Netherlands","Huddersfield Town","Premier League","2018/2019",2018,"Rajiv","van La Parra",0,0,10,405,6,57.6,27.8,41,0,13,12.6,1,0,0,0,46,"4",2.22222222222222
"432","Isaac Mbenza","Right Winger","1996-03-08T00:00:00Z",23,"Belgium","Huddersfield Town","Premier League","2018/2019",2018,"Isaac","Mbenza",1,1,38,977,25,118.5,110.4,174,0,127,40,0,0,1,0,59,"4",3.50051177072671
"433","Elias Kachunga","Right Winger","1992-04-22T00:00:00Z",27,"DR Congo","Huddersfield Town","Premier League","2018/2019",2018,"Elias","Kachunga",0,0,29,1175,30,109,83.6,180,0,41,36.7,1,0,2,0.1,48,"4",2.22127659574468
"434","Adama Diakhaby","Centre-Forward","1996-07-05T00:00:00Z",22,"France","Huddersfield Town","Premier League","2018/2019",2018,"Adama","Diakhaby",0,1,19,548,16,80.6,40,115,0,38,23.4,1,0,1,0,45,"5",3.12043795620438
"435","Laurent Depoitre","Centre-Forward","1988-12-07T00:00:00Z",30,"Belgium","Huddersfield Town","Premier League","2018/2019",2018,"Laurent","Depoitre",0,1,34,1058,23,124.3,51.6,381,0,40,54.8,0,0,1,0.3,51,"5",2.89224952741021
"436","Karlan Grant","Centre-Forward","1997-09-18T00:00:00Z",21,"England","Huddersfield Town","Premier League","2018/2019",2018,"Karlan","Grant",3,2,45,873,23,109.6,141.8,308,5,123,55.9,1,0,0,0.2,50,"5",4.63917525773196
"437","Neil Etheridge","Goalkeeper","1990-02-07T00:00:00Z",29,"Philippines","Cardiff City","Premier League","2018/2019",2018,"Neil","Etheridge",0,0,154,3420,69,21,1116.8,0,18,775,113.6,10,0,2,10.2,46,"1",4.05263157894737
"438","Alex Smithies","Goalkeeper","1990-03-05T00:00:00Z",29,"England","Cardiff City","Premier League","2018/2019",2018,"Alex","Smithies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,42,"1",NA
"439","Brian Murphy","Goalkeeper","1983-05-07T00:00:00Z",36,"Ireland","Cardiff City","Premier League","2018/2019",2018,"Brian","Murphy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,40,"1",NA
"440","Sean Morrison","Centre-Back","1991-01-08T00:00:00Z",28,"England","Cardiff City","Premier League","2018/2019",2018,"Sean","Morrison",1,4,97,3039,63,239,673.4,580,5,477,149.4,9,0,6,0.4,47,"2",2.87265547877591
"441","Bruno Ecuele Manga","Centre-Back","1988-07-16T00:00:00Z",30,"Gabon","Cardiff City","Premier League","2018/2019",2018,"Bruno","Ecuele Manga",0,1,97,3375,67,105.5,722,172,4,581,100.4,10,0,0,0.4,44,"2",2.58666666666667
"442","Sol Bamba","Centre-Back","1985-01-13T00:00:00Z",34,"Cote d'Ivoire","Cardiff City","Premier League","2018/2019",2018,"Sol","Bamba",4,1,95,2475,52,51.4,787,304,11,459,114.2,7,0,7,1.5,44,"2",3.45454545454545
"443","Matthew Connolly","Centre-Back","1987-09-24T00:00:00Z",31,"England","Cardiff City","Premier League","2018/2019",2018,"Matthew","Connolly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,38,"2",NA
"444","Joe Bennett","Left-Back","1990-03-28T00:00:00Z",29,"England","Cardiff City","Premier League","2018/2019",2018,"Joe","Bennett",0,1,77,2639,50,237.1,442.8,98,4,433,77.8,9,0,5,0.4,44,"2",2.62599469496021
"445","Lee Peltier","Right-Back","1986-12-11T00:00:00Z",32,"England","Cardiff City","Premier League","2018/2019",2018,"Lee","Peltier",0,0,43,1542,26,49.5,267.2,15,1,232,33.1,5,0,4,4,39,"2",2.50972762645914
