"","player_name","position","date_of_birth","age","nationality","club_name","league_name","season","year","first_name","second_name","goals_scored","assists","total_points","minutes.played","goals_conceded","creativity","influence","threat","bonus","bps","ict_index","clean_sheets","red_cards","yellow_cards","selected_by_percent","now_cost","position_index","fpl_to_game"
"340","Konstantinos Stafylidis","Left-Back","1993-12-02T00:00:00Z",23,"Greece","Stoke City","Premier League","2017/2018",2017,"Konstantinos","Stafylidis",0,0,6,334,6,23.8,68.2,18,0,38,11,0,0,0,0,43,"2",1.61676646706587
"341","Josh Tymon","Left-Back","1999-05-22T00:00:00Z",18,"England","Stoke City","Premier League","2017/2018",2017,"Josh","Tymon",0,0,0,162,9,4.9,20.4,0,0,18,2.5,0,0,0,0,44,"2",0
"342","Glen Johnson","Right-Back","1984-08-23T00:00:00Z",32,"England","Stoke City","Premier League","2017/2018",2017,"Glen","Johnson",0,0,5,546,14,56.8,86.6,41,0,70,18.4,0,0,3,0.3,41,"2",0.824175824175824
"343","Moritz Bauer","Right-Back","1992-01-25T00:00:00Z",25,"Austria","Stoke City","Premier League","2017/2018",2017,"Moritz","Bauer",0,0,41,1307,18,189.9,181.8,67,1,201,44,5,0,4,0.4,45,"2",2.82325937260903
"344","Geoff Cameron","Defensive Midfield","1985-07-11T00:00:00Z",31,"United States","Stoke City","Premier League","2017/2018",2017,"Geoff","Cameron",0,0,33,1522,30,77.2,265.4,46,0,220,39,2,0,2,0.2,43,"3",1.95137976346912
"345","Joe Allen","Central Midfield","1990-03-14T00:00:00Z",27,"Wales","Stoke City","Premier League","2017/2018",2017,"Joe","Allen",2,6,109,3139,55,512.3,691.8,339,12,527,154.3,6,0,8,1.7,51,"3",3.12519910799618
"346","Charlie Adam","Central Midfield","1985-12-10T00:00:00Z",31,"Scotland","Stoke City","Premier League","2017/2018",2017,"Charlie","Adam",0,0,10,405,9,114.4,73.2,84,0,57,27.1,2,1,2,0.1,47,"3",2.22222222222222
"347","Darren Fletcher","Central Midfield","1984-02-01T00:00:00Z",33,"Scotland","Stoke City","Premier League","2017/2018",2017,"Darren","Fletcher",1,1,67,2217,49,359.8,346.2,72,3,337,77.8,4,0,0,0.4,47,"3",2.71989174560216
"348","Ibrahim Afellay","Left Midfield","1986-04-02T00:00:00Z",31,"Netherlands","Stoke City","Premier League","2017/2018",2017,"Ibrahim","Afellay",0,0,6,162,9,5.5,12.6,0,0,29,1.8,0,0,1,0,48,"3",3.33333333333333
"349","Stephen Ireland","Attacking Midfield","1986-08-22T00:00:00Z",30,"Ireland","Stoke City","Premier League","2017/2018",2017,"Stephen","Ireland",0,0,4,128,4,17.8,14.4,11,0,13,4.3,0,0,1,0,45,"4",2.8125
"350","Ramadan Sobhi","Left Winger","1997-01-23T00:00:00Z",20,"Egypt","Stoke City","Premier League","2017/2018",2017,"Ramadan","Sobhi",2,1,51,1227,30,237.9,237.6,206,2,226,68.1,2,0,2,0.5,45,"4",3.74083129584352
"351","Xherdan Shaqiri","Right Winger","1991-10-10T00:00:00Z",25,"Switzerland","Stoke City","Premier League","2017/2018",2017,"Xherdan","Shaqiri",8,9,155,3039,58,1151.6,718,676,19,554,255.2,6,0,5,8.6,61,"4",4.59032576505429
"352","Saido Berahino","Centre-Forward","1993-08-04T00:00:00Z",23,"Burundi","Stoke City","Premier League","2017/2018",2017,"Saido","Berahino",0,1,20,483,13,51.8,40.4,149,0,42,23.7,2,0,0,0.3,55,"5",3.72670807453416
"353","Jesé Rodríguez Ruiz","Centre-Forward","1993-02-26T00:00:00Z",24,"Spain","Stoke City","Premier League","2017/2018",2017,"Jesé","Rodríguez Ruiz",1,1,31,609,17,127.7,110.4,171,2,93,40.8,1,0,0,2,54,"5",4.58128078817734
"354","Eric Maxim Choupo-Moting","Centre-Forward","1989-03-23T00:00:00Z",28,"Cameroon","Stoke City","Premier League","2017/2018",2017,"Eric Maxim","Choupo-Moting",5,5,107,2241,45,327.5,505.6,851,9,341,168.1,5,0,3,1.9,52,"5",4.29718875502008
"355","Peter Crouch","Centre-Forward","1981-01-30T00:00:00Z",36,"England","Stoke City","Premier League","2017/2018",2017,"Peter","Crouch",5,2,73,1551,27,321.2,289.2,390,6,225,99.9,2,0,4,2.4,48,"5",4.23597678916828
"356","Julien Ngoy","Centre-Forward","1997-11-02T00:00:00Z",19,"Belgium","Stoke City","Premier League","2017/2018",2017,"Julien","Ngoy",0,0,1,19,2,1.8,1,0,0,4,0.3,0,0,0,0.3,45,"5",4.73684210526316
"357","Tyrese Campbell","Centre-Forward","1999-12-28T00:00:00Z",17,"England","Stoke City","Premier League","2017/2018",2017,"Tyrese","Campbell",0,0,4,75,2,2.6,13,28,0,11,4.4,0,0,0,0.5,45,"5",4.8
"358","Lukasz Fabianski","Goalkeeper","1985-04-18T00:00:00Z",32,"Poland","Swansea City","Premier League","2017/2018",2017,"Lukasz","Fabianski",0,0,157,3420,56,10,1087.8,0,14,772,109.9,9,0,0,10.1,47,"1",4.13157894736842
"359","Erwin Mulder","Goalkeeper","1989-03-03T00:00:00Z",28,"Netherlands","Swansea City","Premier League","2017/2018",2017,"Erwin","Mulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,40,"1",NA
"360","Kristoffer Nordfeldt","Goalkeeper","1989-06-23T00:00:00Z",28,"Sweden","Swansea City","Premier League","2017/2018",2017,"Kristoffer","Nordfeldt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,39,"1",NA
"361","Federico Fernández","Centre-Back","1989-02-21T00:00:00Z",28,"Argentina","Swansea City","Premier League","2017/2018",2017,"Federico","Fernández",1,1,85,2676,44,75.4,736,187,10,500,100,7,0,5,3.3,45,"2",2.85874439461883
"362","Alfie Mawson","Centre-Back","1994-01-19T00:00:00Z",23,"England","Swansea City","Premier League","2017/2018",2017,"Alfie","Mawson",2,1,112,3420,56,86.4,848.4,254,7,662,119.4,9,0,3,4.1,51,"2",2.94736842105263
"363","Kyle Bartley","Centre-Back","1991-05-22T00:00:00Z",26,"England","Swansea City","Premier League","2017/2018",2017,"Kyle","Bartley",0,0,5,233,4,21.2,75,16,0,29,11.2,0,0,2,0.1,43,"2",1.931330472103
"364","Mike van der Hoorn","Centre-Back","1992-10-15T00:00:00Z",24,"Netherlands","Swansea City","Premier League","2017/2018",2017,"Mike","van der Hoorn",1,0,74,1944,27,72.6,460.6,160,4,396,69.4,8,0,4,1.2,44,"2",3.42592592592593
"365","Joe Rodon","Centre-Back","1997-10-22T00:00:00Z",19,"Wales","Swansea City","Premier League","2017/2018",2017,"Joe","Rodon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,"2",NA
"366","Martin Olsson","Left-Back","1988-05-17T00:00:00Z",29,"Sweden","Swansea City","Premier League","2017/2018",2017,"Martin","Olsson",0,1,89,3149,50,295.9,324.4,133,0,454,75.4,10,0,7,0.3,50,"2",2.54366465544617
"367","Kyle Naughton","Right-Back","1988-11-11T00:00:00Z",28,"England","Swansea City","Premier League","2017/2018",2017,"Kyle","Naughton",0,2,101,3030,50,253.3,670.6,141,11,561,106.9,9,0,1,6.3,46,"2",3
"368","Connor Roberts","Right-Back","1995-09-23T00:00:00Z",21,"Wales","Swansea City","Premier League","2017/2018",2017,"Connor","Roberts",0,0,7,267,4,12.8,26.2,2,0,41,4.1,0,0,0,0.3,40,"2",2.35955056179775
"369","Renato Sanches","Central Midfield","1997-08-18T00:00:00Z",19,"Portugal","Swansea City","Premier League","2017/2018",2017,"Renato","Sanches",0,0,20,699,10,135,71.8,64,0,83,27,2,0,1,0.3,43,"3",2.57510729613734
"370","Roque Mesa","Central Midfield","1989-06-07T00:00:00Z",28,"Spain","Swansea City","Premier League","2017/2018",2017,"Roque","Mesa",0,0,18,753,16,85.7,89,34,0,125,20.9,2,0,3,0.4,42,"3",2.15139442231076
"371","Leroy Fer","Central Midfield","1990-01-05T00:00:00Z",27,"Netherlands","Swansea City","Premier League","2017/2018",2017,"Leroy","Fer",1,1,41,1394,26,180,240.6,139,0,201,56,4,0,5,0.2,52,"3",2.64705882352941
"372","Tom Carroll","Central Midfield","1992-05-28T00:00:00Z",25,"England","Swansea City","Premier League","2017/2018",2017,"Tom","Carroll",0,4,85,2562,39,748.6,452.8,172,6,431,137.5,7,0,3,4.5,43,"3",2.98594847775176
"373","Andy King","Central Midfield","1988-10-29T00:00:00Z",28,"Wales","Swansea City","Premier League","2017/2018",2017,"Andy","King",3,1,51,1247,26,116.9,239.8,204,1,225,56.2,1,0,2,3.5,42,"3",3.68083400160385
"374","Leon Britton","Central Midfield","1982-09-16T00:00:00Z",34,"England","Swansea City","Premier League","2017/2018",2017,"Leon","Britton",0,0,10,301,1,8.5,18.4,4,0,38,3,3,0,1,0.1,44,"3",2.99003322259136
"375","Jay Fulton","Central Midfield","1994-04-04T00:00:00Z",23,"Scotland","Swansea City","Premier League","2017/2018",2017,"Jay","Fulton",0,0,1,17,0,0.1,0.2,0,0,1,0,0,0,1,0,43,"3",5.29411764705882
"376","Sam Clucas","Left Midfield","1990-09-25T00:00:00Z",26,"England","Swansea City","Premier League","2017/2018",2017,"Sam","Clucas",3,1,75,2039,30,270.1,362.4,233,4,305,86.2,5,0,2,0.4,47,"3",3.31044629720451
"377","André Ayew","Left Winger","1989-12-17T00:00:00Z",27,"Ghana","Swansea City","Premier League","2017/2018",2017,"André","Ayew",3,5,77,1834,42,283.1,319.4,429,2,249,102.7,3,0,5,1,68,"4",3.77862595419847
"378","Wayne Routledge","Left Winger","1985-01-07T00:00:00Z",32,"England","Swansea City","Premier League","2017/2018",2017,"Wayne","Routledge",0,0,17,420,11,95.7,56.6,76,0,57,22.6,1,0,1,0.1,51,"4",3.64285714285714
"379","Luciano Narsingh","Right Winger","1990-09-13T00:00:00Z",26,"Netherlands","Swansea City","Premier League","2017/2018",2017,"Luciano","Narsingh",1,0,30,614,15,149.5,109.4,155,3,97,41.4,1,0,0,0,47,"4",4.39739413680782
"380","Nathan Dyer","Right Winger","1987-11-29T00:00:00Z",29,"England","Swansea City","Premier League","2017/2018",2017,"Nathan","Dyer",0,1,41,1300,21,211.1,103.8,174,0,139,48.7,3,0,2,0.2,44,"4",2.83846153846154
"381","Wilfried Bony","Centre-Forward","1988-12-10T00:00:00Z",28,"Cote d'Ivoire","Swansea City","Premier League","2017/2018",2017,"Wilfried","Bony",2,1,33,701,8,70.6,119,211,3,103,39.3,2,0,2,0.1,56,"5",4.23680456490728
"382","Tammy Abraham","Centre-Forward","1997-10-02T00:00:00Z",19,"England","Swansea City","Premier League","2017/2018",2017,"Tammy","Abraham",5,3,86,1715,31,182.6,269.2,693,11,238,114.2,4,0,0,3.4,54,"5",4.5131195335277
"383","Jordan Ayew","Centre-Forward","1991-09-11T00:00:00Z",25,"Ghana","Swansea City","Premier League","2017/2018",2017,"Jordan","Ayew",7,2,108,2850,49,350.4,562.2,944,12,382,185.8,7,1,2,9.5,54,"5",3.41052631578947
"384","Oliver McBurnie","Centre-Forward","1996-06-04T00:00:00Z",21,"Scotland","Swansea City","Premier League","2017/2018",2017,"Oliver","McBurnie",0,1,16,267,5,30.4,38.4,105,0,45,17.4,0,0,0,1.7,46,"5",5.39325842696629
"385","Orestis Karnezis","Goalkeeper","1985-07-11T00:00:00Z",31,"Greece","Watford FC","Premier League","2017/2018",2017,"Orestis","Karnezis",0,0,47,1291,24,0,247.6,0,5,240,24.8,4,0,0,0.2,45,"1",3.27652982184353
"386","Costel Pantilimon","Goalkeeper","1987-02-01T00:00:00Z",30,"Romania","Watford FC","Premier League","2017/2018",2017,"Costel","Pantilimon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,45,"1",NA
"387","Heurelho Gomes","Goalkeeper","1981-02-15T00:00:00Z",36,"Brazil","Watford FC","Premier League","2017/2018",2017,"Heurelho","Gomes",0,0,64,2128,40,0.2,457,0,4,394,45.6,5,0,0,1.2,44,"1",2.70676691729323
"388","Daniel Bachmann","Goalkeeper","1994-07-09T00:00:00Z",22,"Austria","Watford FC","Premier League","2017/2018",2017,"Daniel","Bachmann",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,40,"1",NA
"389","Christian Kabasele","Centre-Back","1991-02-24T00:00:00Z",26,"Belgium","Watford FC","Premier League","2017/2018",2017,"Christian","Kabasele",2,0,68,2329,43,52,645,137,2,407,83.7,6,0,5,0.5,44,"2",2.62773722627737
"390","Sebastian Prödl","Centre-Back","1987-06-21T00:00:00Z",30,"Austria","Watford FC","Premier League","2017/2018",2017,"Sebastian","Prödl",0,0,42,1566,29,25.9,276.4,89,0,267,39.3,5,0,5,0.2,43,"2",2.41379310344828
"391","Craig Cathcart","Centre-Back","1989-02-06T00:00:00Z",28,"Northern Ireland","Watford FC","Premier League","2017/2018",2017,"Craig","Cathcart",0,0,14,495,6,2,120,23,0,90,14.6,1,0,1,0,44,"2",2.54545454545455
"392","Miguel Britos","Centre-Back","1985-07-17T00:00:00Z",31,"Uruguay","Watford FC","Premier League","2017/2018",2017,"Miguel","Britos",1,0,22,795,16,42.7,180.4,51,0,149,27.3,2,1,3,0.5,43,"2",2.49056603773585
"393","Molla Wagué","Centre-Back","1991-02-21T00:00:00Z",26,"Mali","Watford FC","Premier League","2017/2018",2017,"Molla","Wagué",1,0,19,438,8,5.6,98,41,0,82,14.5,1,0,0,0,45,"2",3.9041095890411
"394","Adrian Mariappa","Centre-Back","1986-10-03T00:00:00Z",30,"Jamaica","Watford FC","Premier League","2017/2018",2017,"Adrian","Mariappa",0,0,58,2206,43,59.4,462,106,2,378,62.8,6,0,4,4.9,41,"2",2.36627379873073
"395","Joy Mukena","Centre-Back","1999-07-03T00:00:00Z",17,"England","Watford FC","Premier League","2017/2018",2017,"Joy","Mukena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,"2",NA
"396","Marvin Zeegelaar","Left-Back","1990-08-12T00:00:00Z",26,"Netherlands","Watford FC","Premier League","2017/2018",2017,"Marvin","Zeegelaar",0,2,28,993,18,142.1,185.2,24,5,186,35.2,2,1,4,0.3,40,"2",2.53776435045317
"397","José Holebas","Left-Back","1984-06-27T00:00:00Z",33,"Greece","Watford FC","Premier League","2017/2018",2017,"José","Holebas",0,4,72,2381,47,632.8,510,125,6,412,127,6,0,7,0.5,48,"2",2.72154556908862
"398","Daryl Janmaat","Right-Back","1989-07-22T00:00:00Z",27,"Netherlands","Watford FC","Premier League","2017/2018",2017,"Daryl","Janmaat",3,1,59,1818,37,230.6,445,253,3,342,92.9,2,0,3,0.4,48,"2",2.92079207920792
"399","Carl Stewart","Midfielder","1997-05-02T00:00:00Z",20,"England","Watford FC","Premier League","2017/2018",2017,"Carl","Stewart",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,"3",NA
"400","Nathaniel Chalobah","Defensive Midfield","1994-12-12T00:00:00Z",22,"England","Watford FC","Premier League","2017/2018",2017,"Nathaniel","Chalobah",0,0,13,447,7,26.5,78.8,95,0,40,20,3,0,1,0.8,42,"3",2.61744966442953
"401","Didier Ndong","Central Midfield","1994-06-17T00:00:00Z",23,"Gabon","Watford FC","Premier League","2017/2018",2017,"Didier","Ndong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,"3",NA
"402","Tom Cleverley","Central Midfield","1989-08-12T00:00:00Z",27,"England","Watford FC","Premier League","2017/2018",2017,"Tom","Cleverley",1,2,58,1900,33,464.8,332.2,124,3,300,92.1,6,1,1,0.4,50,"3",2.74736842105263
"403","Will Hughes","Central Midfield","1995-04-17T00:00:00Z",22,"England","Watford FC","Premier League","2017/2018",2017,"Will","Hughes",2,3,53,987,16,267,238.6,136,5,190,64.3,4,0,0,0.3,46,"3",4.83282674772036
"404","Abdoulaye Doucouré","Central Midfield","1993-01-01T00:00:00Z",24,"France","Watford FC","Premier League","2017/2018",2017,"Abdoulaye","Doucouré",7,4,136,3324,63,595.8,859,537,16,679,199.7,9,0,10,11,52,"3",3.68231046931408
"405","Ben Watson","Central Midfield","1985-07-09T00:00:00Z",31,"England","Watford FC","Premier League","2017/2018",2017,"Ben","Watson",0,0,12,455,12,46.1,74.2,10,0,61,13.1,0,0,1,0.1,43,"3",2.37362637362637
"406","Roberto Pereyra","Left Midfield","1991-01-07T00:00:00Z",26,"Argentina","Watford FC","Premier League","2017/2018",2017,"Roberto","Pereyra",5,3,81,1610,34,370.6,346,472,5,299,118.8,1,0,3,0.2,58,"3",4.52795031055901
"407","Michael Folivi","Forward","1998-02-25T00:00:00Z",19,"England","Watford FC","Premier League","2017/2018",2017,"Michael","Folivi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,45,"5",NA
"408","Nordin Amrabat","Left Winger","1987-03-31T00:00:00Z",30,"Morocco","Watford FC","Premier League","2017/2018",2017,"Nordin","Amrabat",0,0,6,198,3,46.5,22.8,10,0,11,8,1,0,0,0,50,"4",2.72727272727273
"409","Isaac Success","Left Winger","1996-01-07T00:00:00Z",21,"Nigeria","Watford FC","Premier League","2017/2018",2017,"Isaac","Success",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,"4",NA
"410","Gerard Deulofeu","Right Winger","1994-03-13T00:00:00Z",23,"Spain","Watford FC","Premier League","2017/2018",2017,"Gerard","Deulofeu",1,1,25,433,3,141.3,92.4,124,3,87,35.8,2,0,0,0.4,55,"4",5.19630484988453
"411","André Carrillo","Right Winger","1991-06-14T00:00:00Z",26,"Peru","Watford FC","Premier League","2017/2018",2017,"André","Carrillo",1,3,64,1529,31,331.2,271.2,300,4,275,90.3,4,0,2,0,54,"4",3.76716808371485
"412","Dodi Lukebakio","Right Winger","1997-09-24T00:00:00Z",19,"Belgium","Watford FC","Premier League","2017/2018",2017,"Dodi","Lukebakio",0,0,1,15,1,24.7,6.6,5,0,5,3.6,0,0,0,0,48,"4",6
"413","Troy Deeney","Centre-Forward","1988-06-29T00:00:00Z",29,"England","Watford FC","Premier League","2017/2018",2017,"Troy","Deeney",5,2,73,1836,30,349.4,343,566,7,241,125.3,6,1,1,0.8,63,"5",3.57843137254902
"414","Andre Gray","Centre-Forward","1991-06-26T00:00:00Z",26,"England","Watford FC","Premier League","2017/2018",2017,"Andre","Gray",5,3,79,1486,30,254,251.2,594,4,237,108.2,5,0,1,1.3,63,"5",4.78465679676985
"415","Stefano Okaka","Centre-Forward","1989-08-09T00:00:00Z",27,"Italy","Watford FC","Premier League","2017/2018",2017,"Stefano","Okaka",1,1,24,442,9,92,74.4,145,1,52,29.8,2,0,2,0.3,53,"5",4.8868778280543
"416","Jerome Sinclair","Centre-Forward","1996-09-20T00:00:00Z",20,"England","Watford FC","Premier League","2017/2018",2017,"Jerome","Sinclair",0,0,4,29,1,11,4.4,4,0,12,1.9,0,0,0,0.2,49,"5",12.4137931034483
"417","Karl Darlow","Goalkeeper","1990-10-08T00:00:00Z",26,"England","Newcastle United","Premier League","2017/2018",2017,"Karl","Darlow",0,0,33,900,15,0,258.8,0,2,172,25.9,2,0,0,0.2,43,"1",3.3
"418","Martin Dubravka","Goalkeeper","1989-01-15T00:00:00Z",28,"Slovakia","Newcastle United","Premier League","2017/2018",2017,"Martin","Dubravka",0,0,53,1080,11,0,234.6,0,5,215,23.3,4,0,0,1,45,"1",4.41666666666667
"419","Freddie Woodman","Goalkeeper","1997-03-04T00:00:00Z",20,"England","Newcastle United","Premier League","2017/2018",2017,"Freddie","Woodman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,40,"1",NA
"420","Chancel Mbemba","Centre-Back","1994-08-08T00:00:00Z",22,"DR Congo","Newcastle United","Premier League","2017/2018",2017,"Chancel","Mbemba",0,0,20,670,11,67.1,158.2,6,3,133,23.2,1,0,0,10.1,39,"2",2.6865671641791
"421","Ciaran Clark","Centre-Back","1989-09-26T00:00:00Z",27,"Ireland","Newcastle United","Premier League","2017/2018",2017,"Ciaran","Clark",2,1,64,1745,30,50.8,433.6,190,6,317,67.5,4,0,3,1.5,43,"2",3.30085959885387
"422","Jamaal Lascelles","Centre-Back","1993-11-11T00:00:00Z",23,"England","Newcastle United","Premier League","2017/2018",2017,"Jamaal","Lascelles",3,0,116,2927,31,77.2,800,234,9,567,111.5,9,0,5,9.5,49,"2",3.566791937137
"423","Florian Lejeune","Centre-Back","1991-05-20T00:00:00Z",26,"France","Newcastle United","Premier League","2017/2018",2017,"Florian","Lejeune",0,2,66,2103,32,92.3,557,139,6,406,78.9,5,0,3,0.9,43,"2",2.82453637660485
"424","Grant Hanley","Centre-Back","1991-11-20T00:00:00Z",25,"Scotland","Newcastle United","Premier League","2017/2018",2017,"Grant","Hanley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,40,"2",NA
"425","Paul Dummett","Left-Back","1991-09-26T00:00:00Z",25,"Wales","Newcastle United","Premier League","2017/2018",2017,"Paul","Dummett",0,0,52,1602,18,97.8,333.6,58,0,280,49,5,0,1,1.1,42,"2",2.92134831460674
"426","Massadio Haidara","Left-Back","1992-12-02T00:00:00Z",24,"Mali","Newcastle United","Premier League","2017/2018",2017,"Massadio","Haidara",0,0,1,3,0,0,0,0,0,3,0,0,0,0,1.8,39,"2",30
"427","DeAndre Yedlin","Right-Back","1993-07-09T00:00:00Z",23,"United States","Newcastle United","Premier League","2017/2018",2017,"DeAndre","Yedlin",0,2,88,2842,37,340.7,494.4,63,5,467,90,7,0,5,1.7,45,"2",2.78676988036594
"428","Javier Manquillo","Right-Back","1994-05-05T00:00:00Z",23,"Spain","Newcastle United","Premier League","2017/2018",2017,"Javier","Manquillo",0,1,49,1757,31,164.8,266,26,1,247,45.9,4,0,2,0.6,42,"2",2.50996015936255
"429","Jack Colback","Defensive Midfield","1989-10-24T00:00:00Z",27,"England","Newcastle United","Premier League","2017/2018",2017,"Jack","Colback",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,42,"3",NA
"430","Isaac Hayden","Defensive Midfield","1995-03-22T00:00:00Z",22,"England","Newcastle United","Premier League","2017/2018",2017,"Isaac","Hayden",1,0,41,1365,25,164.7,273.6,144,0,171,58.2,3,0,7,0.2,43,"3",2.7032967032967
"431","Mikel Merino","Defensive Midfield","1996-06-22T00:00:00Z",21,"Spain","Newcastle United","Premier League","2017/2018",2017,"Mikel","Merino",1,1,49,1337,18,236.7,374.8,156,4,271,76.9,3,0,4,0.1,49,"3",3.29842931937173
"432","Jonjo Shelvey","Central Midfield","1992-02-27T00:00:00Z",25,"England","Newcastle United","Premier League","2017/2018",2017,"Jonjo","Shelvey",1,4,73,2264,30,639.9,442.6,243,4,360,132.3,6,2,2,0.6,52,"3",2.90194346289753
"433","Mohamed Diamé","Central Midfield","1987-06-14T00:00:00Z",30,"Senegal","Newcastle United","Premier League","2017/2018",2017,"Mohamed","Diamé",2,0,70,2034,27,214.2,431.8,203,3,340,85.3,6,0,3,0.3,46,"3",3.09734513274336
"434","Matt Ritchie","Right Midfield","1989-09-10T00:00:00Z",27,"Scotland","Newcastle United","Premier League","2017/2018",2017,"Matt","Ritchie",3,7,116,2802,35,844.4,561.2,520,10,489,192.6,9,0,6,2.3,54,"3",3.72591006423983
"435","Henri Saivet","Attacking Midfield","1990-10-26T00:00:00Z",26,"Senegal","Newcastle United","Premier League","2017/2018",2017,"Henri","Saivet",1,0,8,83,2,0.8,49.8,7,1,27,5.8,0,0,0,0,44,"4",8.67469879518072
"436","Christian Atsu","Left Winger","1992-01-10T00:00:00Z",25,"Ghana","Newcastle United","Premier League","2017/2018",2017,"Christian","Atsu",2,4,78,1776,22,340.6,308.8,480,5,236,112.9,6,0,1,1.2,48,"4",3.9527027027027
"437","Rolando Aarons","Left Winger","1995-11-16T00:00:00Z",21,"England","Newcastle United","Premier League","2017/2018",2017,"Rolando","Aarons",0,0,5,136,2,8.1,12,25,0,19,4.6,0,0,0,0.1,43,"4",3.30882352941176
"438","Jacob Murphy","Right Winger","1995-02-24T00:00:00Z",22,"England","Newcastle United","Premier League","2017/2018",2017,"Jacob","Murphy",1,2,51,1137,25,159.7,161.8,227,2,171,54.7,2,0,0,0.1,50,"4",4.03693931398417
"439","Ayoze Pérez","Second Striker","1993-07-29T00:00:00Z",23,"Spain","Newcastle United","Premier League","2017/2018",2017,"Ayoze","Pérez",8,6,124,2486,28,539,571.8,809,15,420,191.7,8,0,3,6.5,55,"5",4.48913917940467
"440","Islam Slimani","Centre-Forward","1988-06-18T00:00:00Z",29,"Algeria","Newcastle United","Premier League","2017/2018",2017,"Islam","Slimani",1,1,25,369,4,100.8,83.2,115,1,76,29.6,1,0,1,0.3,66,"5",6.09756097560976
"441","Dwight Gayle","Centre-Forward","1990-10-17T00:00:00Z",26,"England","Newcastle United","Premier League","2017/2018",2017,"Dwight","Gayle",6,3,94,1946,31,333.6,352,808,8,276,148.7,6,0,3,1.1,61,"5",4.34737923946557
"442","Aleksandar Mitrovic","Centre-Forward","1994-09-16T00:00:00Z",22,"Serbia","Newcastle United","Premier League","2017/2018",2017,"Aleksandar","Mitrovic",1,0,10,89,0,44.7,48.2,73,0,37,16.6,0,0,0,0.6,47,"5",10.1123595505618
"443","Jose Luis Mato Sanmartín","Centre-Forward","1990-03-27T00:00:00Z",27,"Spain","Newcastle United","Premier League","2017/2018",2017,"Jose Luis","Mato Sanmartín",4,1,69,1703,25,254.8,291.2,526,5,227,106.5,5,0,2,0.4,55,"5",3.64650616559014
"444","Ben Foster","Goalkeeper","1983-04-03T00:00:00Z",34,"England","West Bromwich Albion","Premier League","2017/2018",2017,"Ben","Foster",0,0,123,3330,55,20,716.8,0,11,635,73.8,10,0,2,9.4,43,"1",3.32432432432432
"445","Boaz Myhill","Goalkeeper","1982-11-09T00:00:00Z",34,"Wales","West Bromwich Albion","Premier League","2017/2018",2017,"Boaz","Myhill",0,0,1,90,1,0,12.2,0,0,7,1.2,0,0,1,3.1,40,"1",1
"446","Alex Palmer","Goalkeeper","1996-08-10T00:00:00Z",20,"England","West Bromwich Albion","Premier League","2017/2018",2017,"Alex","Palmer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,40,"1",NA
"447","Jonny Evans","Centre-Back","1988-01-03T00:00:00Z",29,"Northern Ireland","West Bromwich Albion","Premier League","2017/2018",2017,"Jonny","Evans",2,2,78,2269,38,104.2,536.2,211,5,455,85.1,6,0,7,1,49,"2",3.09387395328338
"448","Craig Dawson","Centre-Back","1990-05-06T00:00:00Z",27,"England","West Bromwich Albion","Premier League","2017/2018",2017,"Craig","Dawson",2,1,87,2510,39,181.3,629.6,298,4,453,111.2,8,0,6,1.5,48,"2",3.1195219123506
"449","Gareth McAuley","Centre-Back","1979-12-05T00:00:00Z",37,"Northern Ireland","West Bromwich Albion","Premier League","2017/2018",2017,"Gareth","McAuley",0,0,8,454,15,4.9,85.4,2,0,73,9.3,0,0,0,0.5,45,"2",1.58590308370044
"450","Ali Gabr","Centre-Back","1989-01-10T00:00:00Z",28,"Egypt","West Bromwich Albion","Premier League","2017/2018",2017,"Ali","Gabr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,42,"2",NA
"451","Kyle Jameson","Centre-Back","1998-09-11T00:00:00Z",18,"England","West Bromwich Albion","Premier League","2017/2018",2017,"Kyle","Jameson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,40,"2",NA
"452","Nathan Ferguson","Centre-Back","2000-10-06T00:00:00Z",16,"England","West Bromwich Albion","Premier League","2017/2018",2017,"Nathan","Ferguson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,40,"2",NA
"453","Kieran Gibbs","Left-Back","1989-09-26T00:00:00Z",27,"England","West Bromwich Albion","Premier League","2017/2018",2017,"Kieran","Gibbs",0,2,86,2826,44,359.6,484.6,131,2,483,97.7,8,0,3,0.4,50,"2",2.73885350318471
